uncompleted_cases,Resource 1,Resource 2,Resource 3,Resource 4,total_reward,mean_cycle_time,std_cycle_time
6,0.9516531023403101,0.954993989890089,0.9337133350466349,0.9385340347828667,0,52.292183421686914,47.78431083125069
99,0.9505439129003552,0.9594366839241438,0.9360783558344722,0.9417549136049463,0,82.01825548972532,80.48545213189232
29,0.9583477939547789,0.966225289315032,0.9381850233867797,0.9513765300302026,0,58.390507363425534,48.496138934452915
5,0.954574231117031,0.9592887369222828,0.9262783459466151,0.9345493916555364,0,54.485014176252044,59.179743154689135
40,0.9625419033475496,0.9633957037991049,0.9451186089407531,0.9443957439104124,0,58.78875820110071,52.935450457992104
39,0.9364121692418532,0.9435972759361672,0.9097201879212747,0.9164224127230846,0,37.3104648720234,34.59316230951376
93,0.9749164736147766,0.9784487786239396,0.9635449031152821,0.9676865928047608,0,92.02603081313423,68.92553233003139
68,0.9788544633011699,0.9798643438282301,0.9661859543109654,0.9705994927487088,0,95.68592658986951,71.49872211963078
76,0.9257172511491554,0.936157051119192,0.9005020430426619,0.9060700205325702,0,42.960497649115844,41.68142482676911
44,0.966201473092249,0.9699088686993936,0.9532387911627468,0.9553198687265715,0,96.83646945972006,81.76846112265925
2,0.9191582552225218,0.9286590352003915,0.8867355202884368,0.9017828192598565,0,26.573121673622285,20.88189679899126
31,0.9792707705806099,0.9808245563376893,0.9668479385152899,0.9689582353080279,0,176.6901012258452,125.94275220918865
54,0.9597938078712889,0.967646408198817,0.9490291038140909,0.947930368314105,0,70.5463015500905,56.624585755382434
132,0.945851932436125,0.9520750602030712,0.9204420759081873,0.931641082137238,0,57.736777375504985,63.995641592708026
117,0.916888081481671,0.924845751295337,0.884959295460212,0.8979732665431619,0,35.80770084890146,36.92999426652487
6,0.9279129008799657,0.9404100215646886,0.9119505424365856,0.9179858456053527,0,42.45103848021457,39.83704228223356
12,0.9810361670301406,0.9832371162499116,0.9766676993144593,0.9773854960915687,0,114.6610949562721,73.9503430379236
34,0.969474292373398,0.9697557403963396,0.9534180352615216,0.9530190283787388,0,66.73368222940863,50.47149127349614
24,0.9687543990345321,0.9706896310033457,0.9478936109373768,0.9515494879220509,0,78.73191202450217,57.30345248562125
75,0.9353300790288406,0.9396248706681688,0.9136332882125829,0.9187186073167851,0,46.80764638696673,40.60208594115945
17,0.9477601147029392,0.9559522777962608,0.9314218732930645,0.9384898271868418,0,115.95522411139682,107.92773963575296
3,0.9673886049943435,0.9695291451303336,0.9523943422868928,0.9588569653014146,0,60.50316778165523,42.461711574480404
53,0.9820968452578264,0.9839618287530633,0.9724483463739363,0.9741296340618312,0,85.8220758796539,61.09777730541779
104,0.988822656534274,0.9895541653532082,0.9854326725633804,0.9860877398643417,0,170.2748077772643,123.41718281411443
43,0.9582736398968921,0.9632739276061449,0.941483982961345,0.9452497620212377,0,170.40955289173837,167.81555216796656
15,0.9597165341131196,0.9602784632416715,0.9386343113571426,0.9477982905910869,0,50.55080768664537,43.23790143074587
29,0.9341691148344354,0.948196394685524,0.91067888283506,0.9241486260188886,0,33.084694413493956,28.91485404998622
9,0.9597556499387875,0.9638989829827076,0.9411202409048274,0.9537534529079434,0,82.18353482073528,75.40142417434453
82,0.9472849161891456,0.9559726833372928,0.934627935568379,0.9418792623839348,0,49.798389204519665,47.78837025287565
35,0.9708075986633369,0.9753630143489849,0.9593382609175167,0.966876558588,0,135.09762297418854,120.18000803202408
50,0.9150960686962333,0.9350364418018662,0.8851939208523718,0.893411398295675,0,50.13465960689969,48.51476787819452
67,0.9387713033056754,0.9442411157350833,0.9065146208812832,0.9209224246137625,0,63.818957869583855,70.15562032810743
3,0.931393478307669,0.9399891430165717,0.9010919068867941,0.9065036749842739,0,32.13350996317605,28.93234045154293
1,0.9371624552867266,0.9481807781333006,0.9097057433685937,0.9208899261417115,0,33.853532317090455,29.412701486895735
12,0.9573746471801096,0.9568489693178155,0.9293284318789998,0.9394500013668939,0,32.046898363644466,24.36633989074661
8,0.9299972649631316,0.9363073515656141,0.9039792669448561,0.9183560713145638,0,66.88008605666465,72.60118744216295
140,0.9886876026176442,0.9886203243506619,0.9813491787737979,0.9851867365260112,0,107.92675864310857,75.37913318121146
11,0.9484274656613557,0.9516053773318639,0.9216045397353686,0.9280963354483276,0,35.972498563321466,36.862560317161474
62,0.9604308397682978,0.9639646560134794,0.9408381961058121,0.9496008973282812,0,52.63783308497723,44.17340698587951
29,0.9414980456407182,0.9430035123913464,0.907827009810528,0.9195129618234087,0,36.34561718278739,35.81710699455232
10,0.9264233652318346,0.9315339273771451,0.8898985619054148,0.903292489880118,0,33.955177921348216,39.483045853384134
7,0.9483891960110544,0.9506868695153055,0.922045926800005,0.9291233360981465,0,55.665240231189934,46.41616805770249
6,0.9478527103167406,0.9541614361605434,0.9184917611832709,0.931056383936997,0,33.81562147947293,26.22527870711186
29,0.9532385428475163,0.9575066911912549,0.935141176886133,0.9365470612745719,0,54.23120492466732,51.215291221719056
52,0.9614136270524994,0.9637535575007256,0.9445816083827023,0.9509601982507926,0,50.01620941358013,44.59579770382578
42,0.9512657192522149,0.9561243282922751,0.9341818352579244,0.9352695826133047,0,58.74429112890953,48.26780753988099
2,0.9678132683496952,0.9733633812688403,0.9543374940095688,0.9560673444971524,0,58.3560757647767,43.87244431437668
35,0.9754005531788629,0.9686273368283973,0.9573841124899852,0.9593086496836178,0,95.93173549241044,102.48729954938686
26,0.9785442006372456,0.9792561198485684,0.9717710245227439,0.972985592226656,0,118.97560649964956,89.19397111313951
10,0.9186190690011868,0.927329902396588,0.884251973613187,0.89120805410255,0,30.340405508859533,25.487511671914703
73,0.9341179123180707,0.9434589088201015,0.9071569581861398,0.915554515029075,0,41.09342763036932,38.792205966713155
14,0.9506073887776152,0.9602066508413826,0.9332772192288695,0.9425813088997773,0,34.359882966482665,27.181276236821184
3,0.9649595084673404,0.965664959078204,0.9466043633329753,0.9449104826869892,0,55.63283426182656,42.37710192458768
23,0.9370988425331214,0.9421087377878764,0.9095683051519418,0.927545393298353,0,37.57777872544567,30.54214566422438
17,0.961386197359134,0.9648301803325774,0.9461661849839402,0.9520968203254492,0,58.12541165575108,44.28437837231005
2,0.9507746651335645,0.962446614660062,0.9299314495346407,0.9348431918529896,0,52.07100642875626,50.123999690640794
51,0.9418967753637617,0.9494356777027044,0.92070930336748,0.9224280991109074,0,54.01974937892645,49.26569504514595
21,0.957074189344093,0.9582966453306443,0.9378341652515907,0.9452252101331682,0,46.495536718265214,35.29470548936759
2,0.9260926710932299,0.9385138753134626,0.8974675513676517,0.9038926388569632,0,30.11603011420818,25.99927207432532
32,0.9321878689651634,0.94301117604347,0.9045261816175425,0.9139806276971835,0,39.042252473119916,34.1663314381958
27,0.9466890324632317,0.9543203898664527,0.9232799303128175,0.9329673170407937,0,71.81286661397127,72.83492664939462
50,0.9393634939770609,0.9439226041065882,0.9191411417510886,0.9222549313233059,0,48.681358383051055,42.37620382613767
3,0.9546228619187744,0.9584900791877834,0.9307898316120891,0.9395759967041472,0,39.916431041055986,34.53598109652875
14,0.9228869547715741,0.9234080573929468,0.8798639953668571,0.8983685929059271,0,30.311131971047907,26.646553650333722
23,0.9832124696121962,0.9835902818767934,0.9742110641590398,0.9722936532092704,0,111.68471598994996,84.80698730546563
38,0.9642489012796992,0.9630956028668246,0.9433362003118462,0.9490712696178374,0,48.24088741061033,39.61839104952663
4,0.9577290374778183,0.9650652686664415,0.9370950121357553,0.9461585708800818,0,48.7779998362644,43.55075416735481
1,0.9547125649157789,0.9623249146854574,0.9327592924245393,0.9407447178137689,0,101.22877455806253,91.9273019059035
16,0.938504475816625,0.9442815526062375,0.908150468934785,0.921969267298769,0,38.48261773260672,35.340971453464036
84,0.9513315463281804,0.9635046126447729,0.9377869341033678,0.9432678451267171,0,61.84179798193771,67.58102477357043
2,0.9599684007326323,0.9654888199811097,0.9460428175880874,0.9526333117120135,0,62.61205920094343,49.28232898900709
