uncompleted_cases,Resource 1,Resource 2,Resource 3,Resource 4,total_reward,mean_cycle_time,std_cycle_time
47,0.9825535048465004,0.9846483924473014,0.984618059555,0.9854138069692524,0,42.89590530939068,21.471724636746472
172,0.9747857454383234,0.9750900605501546,0.9738736755710241,0.9776804281318026,0,140.92488235899907,104.11174615946508
97,0.9910059970961076,0.9903196164186864,0.9928945539080786,0.9912530655908264,0,99.1159632542431,46.145419284677054
34,0.995079257960382,0.9951545453835935,0.99635239625173,0.9953601048495903,0,55.62217474915358,23.031926043144015
95,0.9862917480546355,0.9830418688009358,0.9879780430938588,0.9901709172928939,0,133.77959446777328,64.23157085430202
166,0.9991633867260845,0.9989874331995313,0.9990856582988439,0.9986255246101068,0,203.53726445162593,86.0075759347465
102,0.9952147465332207,0.9952538616234222,0.9956179961996977,0.9964686813478888,0,135.37242490085234,74.67392587538302
28,0.9814791136714197,0.9829955487351508,0.9849475097572707,0.9817692722776661,0,34.373421262546486,19.32512212144164
99,0.9961891671197156,0.9970263104453481,0.9964681700828029,0.9962401844606089,0,90.9365353429356,47.53087011499701
25,0.9601939235575897,0.9613731242512855,0.9612873413962072,0.9573913416633801,0,26.400611713468848,17.48336974880068
38,0.9849764084288739,0.984165438399401,0.9840657677188452,0.9832890028586564,0,93.2154802051623,42.41145684738892
142,0.9887032351632763,0.9857287428853362,0.9893628857758993,0.9869597563201676,0,133.7316945109995,73.94011239362177
77,0.9959217116736486,0.9948740977638932,0.9960616347528125,0.9932513665403332,0,136.41929969226138,67.8116248302782
65,0.996760238886703,0.9991241585062105,0.99776598244441,0.9975359105439336,0,83.06027217580504,43.40540240598973
106,0.9987634596588699,0.9990337849481006,0.998956546668623,0.998405565884271,0,84.69625482705196,43.82743709609309
99,0.9868879205133219,0.9846040132752705,0.9892849064655452,0.9865936709828553,0,112.20365301042544,52.91245619129179
65,0.9839697991058156,0.9821487852105042,0.9833000528194851,0.9834765414825287,0,73.28196509081432,53.56594037503777
19,0.9980619564548618,0.9982389323661323,0.9985595782674161,0.9990352293841385,0,81.77093174219138,33.79790520790137
94,0.9949149918400572,0.9956992581373061,0.9956596272753292,0.9963686371281781,0,139.4696526925317,51.69407251160144
84,0.9999304826837307,0.9997299088362309,0.9996424807807612,0.9994816148786746,0,157.56483934918074,59.76394846544546
13,0.9986955808638024,0.9968268100252821,0.997602716872323,0.9969807307641502,0,55.73097930362028,23.138369336116174
181,0.9987295693187858,0.9990539687569724,0.9991457072903646,0.9984947159250082,0,156.6964697777892,101.84831961067785
115,0.9817082232450063,0.9856588069507947,0.983422654006926,0.9838840046206541,0,135.0412370497885,74.3596273858433
82,0.9980727384123002,0.998467825938041,0.9984443154813187,0.9981169574624595,0,121.5331454142543,47.0379228836135
48,0.9809929117562782,0.977583917716828,0.9803382272925206,0.9781157903359977,0,77.79563054865217,60.430794988261354
84,0.9923888129453642,0.9908423684592024,0.9944685023220754,0.9927531063513566,0,96.64730044997785,56.48286945840059
76,0.9998241342585723,0.9998017175425424,0.9999389655753786,0.9999133063755231,0,85.92554440735181,36.27864992351075
