uncompleted_cases,Resource 1,Resource 2,Resource 3,Resource 4,total_reward,mean_cycle_time,std_cycle_time
8,0.9050298993856842,0.8972670837198357,0.8809584850491401,0.8709939389003881,0,13.50111210774018,7.882857931236276
10,0.9702087427623215,0.967038907145404,0.9567137050409361,0.9577867692321551,0,27.319676137344313,18.887756893565555
55,0.9361546575806773,0.924568570518226,0.9188080141791144,0.9028673633117807,0,40.14998840886874,39.89967726450785
10,0.9160849648780759,0.9007005237579079,0.8928273670118874,0.881940176433282,0,12.859298160895786,6.967950569293617
8,0.9574151869722218,0.9425460489172203,0.9352401686879873,0.9271798307396546,0,22.191877896434104,15.869450692501616
5,0.942482360582056,0.9379830702680322,0.9230784055791952,0.9199470073960394,0,20.25209834137071,12.030947382313645
3,0.9402097446808714,0.9323848715656059,0.9184211651601525,0.9154401694430216,0,18.673062598682442,12.563409552868587
9,0.9333811454593102,0.9189272455659275,0.9137559703966559,0.8998734130679026,0,20.862100169780692,17.377044501244324
7,0.9386442610488138,0.9185412115360186,0.9113118856046374,0.9044500067379265,0,14.833993062206137,8.574190982191238
11,0.9311580957439435,0.9202977665611778,0.908385723118723,0.9024032998420722,0,17.474657168784393,10.572586102873672
4,0.9506089802495331,0.9401114560788556,0.9289297997211328,0.9215798744615662,0,18.94108222441779,13.171938646313706
9,0.946376267050131,0.9377563285059644,0.925119037061961,0.9163592283940712,0,20.613743148877983,14.411675000767156
29,0.9821645516930172,0.9798526673838202,0.9771717752742208,0.9730552155451191,0,45.639517929437105,28.75201396416256
10,0.9418861850723411,0.9222467562712517,0.9203290152021556,0.9046520476549819,0,16.561846583924407,10.157911884045442
7,0.9442762761377177,0.9366773924039408,0.921203732076634,0.9164937877373343,0,14.510299362488324,7.734816282378941
8,0.9421615492933674,0.930707787807756,0.9202984880521248,0.9086942396297072,0,17.002175894740347,9.899319217132382
15,0.957345412463892,0.9539638852944885,0.9428993701014508,0.9431221543784933,0,22.596733280067482,13.79910559410753
5,0.9086363613744556,0.8806396072933905,0.8657678593603565,0.854049512647556,0,12.412391901316248,7.130912142511469
7,0.9486884215148504,0.9384223270717094,0.9320610747520953,0.9270600270909037,0,19.715051586252514,12.21444564721508
19,0.9523369697549393,0.9392438730125312,0.9371156602194749,0.9288555039220837,0,18.692419291866333,10.70599470213007
4,0.9740545024359637,0.963233106052141,0.9604749715005022,0.955462537811298,0,20.644488236699427,11.394027055985061
4,0.9474830868207371,0.9312494157695465,0.913811614359506,0.913691258970199,0,15.470870497999847,8.564148791347014
15,0.9518616370961618,0.9398109944942454,0.9295214664746209,0.9268720070637737,0,30.776601548064363,23.386635704655287
8,0.9596607897434134,0.953216177265326,0.9421401896704313,0.9415130985966487,0,22.596852865291513,12.63264996763752
24,0.925295566494895,0.9099648305769651,0.8968870602473688,0.8825660153120422,0,14.656711445480507,9.15752839969233
8,0.945680008954585,0.9370535263494939,0.9302300917840237,0.9231292673648268,0,21.553600101424937,17.190163975850155
8,0.963158855569745,0.955936631915265,0.9484736973481673,0.946772518532082,0,26.37705192380937,17.23811173649545
25,0.9539942776485172,0.9441803756409601,0.9414491307952921,0.9329133994810891,0,34.15084607611849,28.665924732334535
11,0.935159349193267,0.9268144481289841,0.9119818642266404,0.9133658540802402,0,16.73488921750062,10.202767547463885
6,0.9676792839642483,0.9643097796387585,0.9545316544903956,0.9525973720920149,0,40.81806655855425,36.787254101672616
22,0.9639829627378301,0.9600599142874635,0.9530574408823553,0.9443272644151506,0,32.81823043758839,24.584758351276186
3,0.9363545706037903,0.9194581089774447,0.9091106171270027,0.8993317871595115,0,15.886829428992138,10.062143397618833
6,0.9462037680874134,0.9396888403140576,0.9264014394647616,0.9227651398703807,0,20.949769702699054,14.496441803676142
22,0.944044202605036,0.9372823690412373,0.9300235107707944,0.9182092895931373,0,21.8806452183012,16.45189487936902
7,0.9276391414545585,0.9148049206944415,0.8943103904948182,0.8880658554261162,0,12.938276630912778,6.7982412343245855
12,0.946934474347847,0.9284778161303031,0.9249342212413323,0.9192413859296891,0,23.569995761933118,18.41262361515642
14,0.9611787043784709,0.9572728240053231,0.9463695519295526,0.9376911383737333,0,20.494642689418225,12.872589470706432
8,0.9571140929649177,0.9423585566517402,0.9307303427873447,0.9166556888377422,0,16.593788164802014,10.097480404390941
18,0.9261683753319101,0.9081986651592387,0.9016509138493695,0.8903431261768219,0,14.222352471781209,8.337609512228735
4,0.9685316919425946,0.9646231807997631,0.9523170891424745,0.9478368158695314,0,22.37419366614751,12.939532671528948
11,0.9508297176523054,0.9439287817393026,0.9295133656083513,0.9256429839462224,0,20.79562170553409,14.817609789431843
