uncompleted_cases,Resource 9,Resource 10,total_reward,mean_cycle_time,std_cycle_time
2,0.4892907102622251,0.7437873304910159,0,6.287147522471787,7.182968858507738
1,0.45448680349876597,0.7227200285365856,0,5.463488593806207,5.343853746444461
9,0.47581420221789306,0.7583635968878799,0,5.894082055675911,6.222294876015338
7,0.4974270165123789,0.7406884372323143,0,5.797072858083475,5.852386951378253
1,0.4562085707693274,0.7307782715800692,0,5.47519483988437,5.827411830011357
0,0.4811909524126464,0.7491093889842958,0,6.58334698784495,7.95104894436987
3,0.4888050228529783,0.7482456710157483,0,5.524867418203682,5.49488900791375
2,0.5163001776345207,0.7802286742396946,0,6.524752861931514,6.906754906146239
4,0.467140523709527,0.7801676144736288,0,6.754055081979311,7.874800277953132
6,0.4715405958790578,0.7699107854683856,0,6.401692815257694,7.310880901851649
4,0.549436918540454,0.7962404880118955,0,7.9883507518387935,10.298825417825968
3,0.4842817739817167,0.7651908045300219,0,6.575974293379155,7.386751098531145
1,0.4906704293667758,0.7733970021365978,0,6.634529373395636,7.757577248395735
3,0.5024363748575251,0.7742833249177042,0,7.479000680240911,8.70690761362802
4,0.4686112905548965,0.7596120575319112,0,5.8020685942254255,6.084320093671157
1,0.4857843251362063,0.7663239002164273,0,6.196098599455451,6.04822481841007
16,0.4797472740103389,0.745896593829691,0,6.528130713210166,7.73077551976114
3,0.5266516699788886,0.8109386852018069,0,8.633584188188284,11.687474596780373
4,0.5217163414903652,0.7815666926853879,0,6.800336090183771,7.010605458783916
7,0.4827772577492343,0.7492715476476244,0,5.958895384434956,6.707285945018668
1,0.45384546958484145,0.7531923976373102,0,6.535041798204108,8.105426619290544
2,0.527449642391707,0.7845336832920939,0,6.189831306114325,6.257750047571606
3,0.4716495658667747,0.7674109953146644,0,6.305217079223642,6.849496624373749
0,0.49100439979559485,0.7684985036883196,0,7.168848520506621,8.992834101287885
2,0.452537379136327,0.7336994448019858,0,5.555238895433497,6.062523624043091
2,0.49644705582726695,0.7611879053456134,0,6.040832136491706,6.091186866975839
2,0.4984925007373906,0.7726043354950194,0,7.865633110388086,10.574856302211584
0,0.510045884499374,0.7844989395202245,0,6.35127340722474,6.697589682121341
12,0.4894974870232236,0.7693520848246405,0,6.65278118726122,7.4176451868452835
2,0.4710940446406834,0.750258559159959,0,5.8113120211494165,6.419415611527041
4,0.5188749067885768,0.7681877734083085,0,5.7975134814267335,5.610585020235024
0,0.48681312612147365,0.7617443142975496,0,6.088739820916046,6.7757017303582225
3,0.5068937960983487,0.7721460667356188,0,6.272736474614957,7.298572852318412
14,0.518435534669101,0.7959338081064425,0,7.3032934011849635,7.981053098979708
3,0.48818637118700664,0.7606333992537536,0,5.616768476652756,5.402640553344994
7,0.49478224130779735,0.7855706552250945,0,7.766891914421541,10.012210163177032
5,0.5192088243132492,0.7499599315451703,0,6.2417470028012465,6.810930191057024
3,0.4945531194235473,0.788405888326216,0,6.4879747169480915,7.776578262388752
0,0.47740589844783227,0.7783470310154332,0,6.560449031920373,7.091320786027033
3,0.5225056176804285,0.7883825629136718,0,7.0667840977998395,8.648188221120456
16,0.5080591250772836,0.7845463169995726,0,7.8472372144612965,8.810141877747483
2,0.49910835164930395,0.7555810302858614,0,6.079790099969796,6.451966978090857
2,0.5117038050358385,0.8067998169681324,0,8.149025118196821,9.346461078659141
3,0.481655921541952,0.7279052157072634,0,6.1192347479838665,7.153136272417326
1,0.5025619952238675,0.7634853760777223,0,5.760087795704895,5.673114338694452
0,0.4907194051537281,0.7718968949663544,0,5.955815526384801,6.566262428530582
1,0.47307150043487206,0.7281624002900466,0,5.2609307535123975,5.374190614290497
1,0.5001326227016478,0.7929419890974742,0,8.617006413215142,15.399128823440986
0,0.5030900693768717,0.785505331806103,0,6.459015632890617,7.220886363788169
1,0.508322509995282,0.7362563307924926,0,5.870336123242029,6.0927099124336115
1,0.5040622807866368,0.7752852784515437,0,7.0118966201343165,7.848490185671845
2,0.5191342850418232,0.7701601499392372,0,6.864349534645049,7.569697556577068
1,0.4711133033202783,0.7705259694261939,0,5.873933245086514,6.301754821663024
5,0.5359353918391337,0.7499894881134336,0,6.041328302116275,6.08874674200871
1,0.507475347789839,0.7764823091553293,0,7.017898851178389,8.343625018904602
4,0.48898416413968915,0.7892113109099781,0,6.256890169582262,6.382394605707429
0,0.48553761677650153,0.7398014858376754,0,5.553683692800795,5.893126556067805
3,0.4749592714509212,0.762455392814143,0,6.078380367028437,6.497985188740782
2,0.4996955239303554,0.7580468067931779,0,7.069420545237802,7.6450726123023225
14,0.49630821769078776,0.8092690215995513,0,8.726143727352854,10.789551098291437
3,0.4832738826743764,0.7926976823005384,0,7.005539912345248,7.1320819900658625
0,0.49072804422139854,0.7835081030904918,0,7.190437997345527,9.589881597245808
2,0.5053744910108515,0.743323211495878,0,5.44960389798852,5.416172419702905
2,0.4800562729550792,0.7822191954820162,0,6.755605956109986,7.4749531915033876
0,0.4886226328298847,0.7738211820580203,0,6.797982566658295,8.349818408375127
0,0.46470387496988536,0.7909387691334051,0,6.470283439108223,6.734677616684251
5,0.5131629392752101,0.761586026638665,0,6.172760494700152,7.2163737915951875
1,0.4842196823809286,0.789432062098196,0,6.899098437646495,8.722911700217166
