uncompleted_cases,Resource 1,Resource 2,Resource 3,Resource 4,Resource 5,Resource 6,Resource 7,Resource 8,Resource 9,Resource 10,Resource 11,Resource 12,total_reward,mean_cycle_time,std_cycle_time
17,0.6866785033735214,0.8061871186253127,0.923761462191336,0.921122498300181,0.8948217883651732,0.9199877870725508,0.8126797861220508,0.8146744861471852,0.43760422056412535,0.7610120252753869,0.8316644670821536,0.8337564705342282,0,55.51762062826515,20.072225460433838
20,0.7062576578487372,0.8112315436946211,0.910693784323404,0.9137653884291667,0.8564785794140182,0.8881102149320012,0.8474701671585444,0.8466192749171043,0.45167327144818936,0.7797143796404548,0.8545481503050724,0.857290460898634,0,59.21851201564226,21.926252497124164
16,0.7243190216478657,0.8168729324209527,0.9522899711247362,0.9524266183772432,0.8867220632082861,0.9077317555113789,0.8666013447753272,0.8642374627686488,0.5123612672914316,0.8133854498143179,0.8404031114833935,0.8483084918482496,0,63.59425146627142,22.609107518679863
29,0.7017131465233364,0.8043226708741892,0.9596920414076647,0.9590623107423364,0.8903637433021129,0.9166402654598418,0.8608328183066569,0.8552377498083975,0.4476981978802253,0.7637836167164788,0.8343504379013804,0.8397668836427383,0,77.05182170562985,31.664106720760973
76,0.7027454708151375,0.8172598796113177,0.9635583182790484,0.9665866408453925,0.8741381388634645,0.9090696994239904,0.82049211067369,0.8107885361743411,0.4493296922542209,0.7752178554364848,0.8239609582713081,0.8246266864887403,0,94.51983741451681,41.50294252025598
40,0.6891955170646432,0.7987251211674652,0.9573933657144771,0.9561855800420223,0.8764092703059579,0.9044518222830896,0.85165906896852,0.8569008770982424,0.4818837911794224,0.7944910637930989,0.8296004061489142,0.8416124362444601,0,66.04683607533076,28.14809733973758
38,0.6901372390733181,0.8011825437298182,0.9217742522540777,0.921821910019421,0.8362549175188609,0.8855425078749486,0.8402915328021665,0.8377927108703689,0.46369958515875676,0.7575572879193998,0.8049940568918444,0.7945892797961014,0,52.93407318553673,20.431572455182174
84,0.7292360556123627,0.8229872488579191,0.9468346349096931,0.948463211254904,0.8427169100371917,0.8772774363843837,0.8435259521609114,0.8429436379338379,0.4448659901336331,0.7732884285939373,0.8297606029892926,0.8374125659265906,0,67.18928681967569,32.082196845116826
43,0.6601068247666345,0.786583351471718,0.9300854053076515,0.929142491647617,0.865264436823562,0.8918327650460608,0.8211337796760562,0.8258120781720867,0.4439857428162598,0.7604449187966402,0.836554161462993,0.8438095419340105,0,56.96949861773483,19.473748168500425
18,0.7095589878192085,0.8156505763801629,0.9597260380590081,0.9490812458201934,0.9069979343590101,0.9242685558522545,0.8427376168148325,0.8489282449119768,0.4595796991274238,0.7851200841126598,0.8327849794466643,0.8348181165897407,0,74.91938971951267,29.271948365877417
56,0.68087510855506,0.7938308725376021,0.9345630470448161,0.9295170811517477,0.8426567289087296,0.8871501154506143,0.8257165663662983,0.8260116379578121,0.43248026107130955,0.7577859945548239,0.8346123204239504,0.8311497032413088,0,58.45377945953467,26.711466381440843
22,0.705328504679191,0.8104723856255901,0.9346263116332548,0.9264597206458342,0.8894455301670414,0.90989492461018,0.8303977652910047,0.8290117007407294,0.45965939343610324,0.785808435343514,0.8378438615923931,0.8310105819727345,0,59.681339458862126,23.861945465571285
55,0.7189567199145153,0.8208895022653716,0.9576700423397193,0.9518495707302221,0.8944503260455483,0.9208735289641913,0.8654174037009852,0.8695952159602515,0.4635904672072306,0.7692878783477208,0.8577993711761451,0.8710243865487639,0,67.33228937244142,20.558137830728803
38,0.6774622460127945,0.7910170295632157,0.9289556034173413,0.9311189717218565,0.8639074140534998,0.8947922505702207,0.8219793725345238,0.8223478979480525,0.44615570312083436,0.7757943076830333,0.822287290856694,0.8176098765637957,0,57.26790521930699,20.411967207723325
38,0.695375940646105,0.8062185126579102,0.9682621168671776,0.9673000070716707,0.8828311685880587,0.9116593733520102,0.8521324935859246,0.8466018315500536,0.45299005817370835,0.8029352287414256,0.8804982857562289,0.8790621551587419,0,81.36827808089572,30.081654686440885
16,0.6608516023161219,0.7873591579811012,0.9244171940061475,0.9328198699079548,0.8526553424299458,0.8941940349693254,0.8311024588954249,0.831771105637449,0.43728122236815764,0.7799681328523892,0.8041649883394667,0.805877933196271,0,53.37584722425194,23.24265509784511
26,0.6704384969614503,0.790055385756762,0.9383899477602475,0.9288943947130535,0.8477943237111367,0.8797387100812424,0.8234802442434087,0.8155754238254833,0.44261762410362,0.7497396282067278,0.8215794309525402,0.8332624387605676,0,58.287225159593895,22.899696580875343
16,0.6996402510814679,0.8060476056277501,0.9518675204943653,0.9484129329326956,0.8578815209810573,0.8949311442733804,0.8284006513816559,0.8244854837902914,0.4922600054706181,0.801773749025344,0.838625684392763,0.8335156657526733,0,57.48311320271659,19.49999144304068
41,0.6949401458221544,0.7986071910255662,0.9636405786097213,0.9695792667002803,0.8727561232067618,0.9014249227413589,0.8382515919099558,0.827731040689102,0.45752642989008163,0.773128836763283,0.8312364934423176,0.837083644017013,0,72.74300697414394,32.419219549532464
22,0.7044029246810741,0.8099761214851313,0.9450407314743283,0.9401942359533859,0.8728863665168352,0.9008954790276026,0.8564234891656824,0.8560520391458319,0.46708272045408933,0.7822909544804793,0.848936663477952,0.8351746866866692,0,86.83586855822747,49.402966716458
38,0.720296578709989,0.8138133529450082,0.9442374910467183,0.9397641323852278,0.8943150209273801,0.9237792007256412,0.8548101570463202,0.8464838443924128,0.4514134689358396,0.7790511166075985,0.8429376571749492,0.8481003215507701,0,64.69379142365317,26.036886914700748
22,0.7496871792542832,0.8284820837337818,0.9681313562565947,0.9692833622691038,0.8855118052921762,0.918320280645153,0.8660746659962657,0.8647093462516663,0.4751933075345756,0.781094169390609,0.8792129924879877,0.8776667683672231,0,86.62130512065036,38.79710299636884
26,0.6988999123976872,0.8080121294381397,0.9344577121733055,0.9412123880648718,0.8568883548161499,0.889106118587143,0.8110873240063008,0.8096548418824923,0.4696458586648022,0.7720083922752449,0.8223814681434031,0.8173531135284929,0,59.182688175823415,22.100762576723834
16,0.69162490636161,0.8105800251619039,0.9367521298207839,0.925074882157008,0.8435466522250741,0.8757346699717035,0.8342142183739796,0.8420168956989772,0.4634979594799625,0.7847583914497852,0.8277237653126717,0.8222579678226868,0,54.616264350338696,19.18115499239151
35,0.6375210875111421,0.7602865144951042,0.89162079219611,0.8981706782450314,0.8241235520492463,0.8568579610083321,0.8105848076812905,0.8036522345244088,0.4426211939192913,0.7840417563232752,0.7818835519332863,0.794418123928477,0,43.58623682526981,13.07865997321708
41,0.6842105650052357,0.795146089607944,0.9226119690284355,0.9249932524583826,0.8333986379984805,0.869515516210581,0.8244318078193706,0.8138495112006242,0.49105736907683206,0.7827055182188716,0.8190487363949394,0.8036923824449468,0,52.99032313625451,17.0402623914778
54,0.7313623812785814,0.8218162798314359,0.9514106954382436,0.9427238571249871,0.8925604961030663,0.9205176263781092,0.8696428698511302,0.8767683974720061,0.4437276584841441,0.7781553523631022,0.880587457806447,0.8885376591334938,0,72.67941085322835,23.616626345768935
36,0.7076893934808383,0.8107033173370745,0.9332016135192762,0.9337013609630743,0.8881051326137652,0.906140766465368,0.8241387575421791,0.8336465577589349,0.47667586009057267,0.7859865155598613,0.8322072684750559,0.8294687296047017,0,55.63159177942327,19.3857807543296
23,0.6892490871803543,0.8124273257998832,0.938798840421277,0.9389497449364408,0.8633249926596712,0.9007945133742918,0.8479258020386494,0.8469628947534001,0.4379624728959952,0.7783815152102629,0.8505377488529692,0.8510018474688439,0,56.87508683044078,21.84692081583443
17,0.6717665603131032,0.7882166866279173,0.9324616118866231,0.9395603094083662,0.8735183896507247,0.8969668487255275,0.838350019113213,0.8362801653682278,0.4527488693785538,0.7767127287174681,0.8204323533508506,0.8209229316929206,0,55.19841606388657,18.282480232620976
36,0.7477111926976076,0.8369421673340024,0.9716992789905027,0.9722046499662917,0.8712949558321228,0.899167603704385,0.86861923427039,0.8746699507098001,0.4909148501405893,0.7867307623289005,0.8664800608444507,0.8590053319165887,0,70.880189929686,22.758131526512848
29,0.6855066148998711,0.8068525989363728,0.9312125803201238,0.9256656768833894,0.8321747163101266,0.8674629656847397,0.819890252622206,0.8174092281772758,0.44287289435921257,0.7648158852756939,0.7981989399857992,0.7976688609848984,0,51.27747832680301,16.967575658106217
67,0.6855841354524378,0.8049428252362159,0.9666706641403257,0.9683355195002142,0.8508398108927968,0.8796381749410636,0.829589593596555,0.8268029452683033,0.45970077834162676,0.7572350409691969,0.8276361370095532,0.8291477635801086,0,70.43164734137714,27.70463596454411
23,0.6895349882795941,0.8053111426977031,0.9245808345616823,0.91083430240587,0.8504583696380054,0.8830556183515391,0.8267198539595269,0.8182825132959365,0.4301565522223806,0.7422436372670874,0.8128417786555509,0.806958639086013,0,47.047940579413144,13.49938208277573
45,0.7353906457429144,0.8243475347971116,0.978434983925169,0.9814418925429816,0.8936791527437403,0.9166693304546599,0.8548540439188429,0.8550077497490123,0.4666681075450606,0.7850093351287538,0.8601135815238895,0.8542346722823925,0,79.90820581173557,28.13875715974806
25,0.7005805709860013,0.8034065119300391,0.9690770562717689,0.9675571800958161,0.8867225288100974,0.9072464665542186,0.8431284888442108,0.8434092772824424,0.48530034007393524,0.78336664219579,0.8466361243871399,0.8575939249407986,0,70.48238458518297,31.567946712117852
21,0.6786354207152125,0.7957989190811484,0.9392657077704097,0.9353265698510237,0.8547304295529029,0.8969512830038442,0.8415524973064507,0.8382886642930006,0.45127408520373335,0.7884961604846042,0.8258271487192489,0.8323156041651191,0,51.59370567633614,20.324008557473768
37,0.728399123024238,0.8339754226916546,0.9781123296089472,0.9755820307829406,0.9023082178226205,0.9291360729176557,0.8812797337419841,0.8744720431140375,0.47015965138053123,0.7628388826172348,0.8693391381277319,0.8618256291930777,0,84.3963783074021,29.36956279380203
85,0.7360975300661918,0.8330651893267305,0.9543512273602733,0.95912047904937,0.8975826950447585,0.9256116733957138,0.841372087276854,0.8406883891395038,0.464239245803793,0.7765332979109435,0.8481555008469126,0.8419624377975815,0,77.4263212221601,36.78484946795304
20,0.6567473967608584,0.7841193770824644,0.8918324880312797,0.8879049159318594,0.8411354884876213,0.8823404966225806,0.819054601700626,0.8061537600557019,0.4106144250520574,0.7382137631507091,0.8230689943025975,0.8178303307132911,0,50.239756106645316,22.222860838157526
16,0.6571276604889448,0.7759389519501237,0.9567665958219866,0.9597938900950123,0.8629674357919374,0.8868570066459517,0.8697999613709648,0.8617855646868339,0.4518819086400551,0.7584655080782313,0.8443645594131319,0.8417205169231049,0,64.62207365786357,23.357759951697197
47,0.7078685532443674,0.8048275137770474,0.9444967147538573,0.9424771716548638,0.8445137455896451,0.8770596420117197,0.8361460131519798,0.841154303965195,0.45532905569847865,0.7726789072141662,0.8196886775515421,0.8179095914000964,0,66.71924523851963,33.522996451080516
52,0.6963117193307256,0.8078631923241096,0.9476608941493402,0.9461875250705766,0.8583014997816366,0.9002874444719638,0.830038577964903,0.8281480230063447,0.45781204909100853,0.775460094668823,0.8411536580928262,0.8414757171830204,0,73.57471440853911,33.93163343955166
17,0.7011554895555944,0.8151646134239228,0.9511641136234182,0.9521605242741942,0.8639647020332423,0.9019884026980665,0.834539368001821,0.830968488225837,0.44778794660548293,0.7854273471764821,0.8399281001957217,0.8453016636308679,0,59.99623115801779,17.4902309187583
30,0.6908238262851513,0.8145179788866188,0.9495795685831827,0.9453161591220122,0.8677816363240684,0.8962015275187537,0.8170240210153231,0.8126978521484981,0.46074257990638945,0.7900460991257416,0.8636276575852395,0.8549915345631778,0,61.05307952511256,21.98597487638592
34,0.7331033748277036,0.8295567733016683,0.9739254688767313,0.9785538687221912,0.9213107555410426,0.932459602472416,0.8687300086407252,0.8722541613752403,0.4724168868771583,0.7781680471632232,0.8544591553833734,0.8547133211130373,0,88.54490810461701,33.43529417275419
40,0.7038518813021918,0.8171865132608221,0.9686392282988787,0.968082172748449,0.8508410233747127,0.8878800566771122,0.827760091998068,0.8231739285759934,0.44065264688319783,0.760622343443535,0.8349509490145616,0.8337900679831213,0,67.6785204652338,22.24291236155871
16,0.6805774952977796,0.7906984429438052,0.9102502760752904,0.9100941106703463,0.8723491321035772,0.9017538970412932,0.8405828048731235,0.8425842735593746,0.4903888270892876,0.7647833847533737,0.8261545941574153,0.8291197279060194,0,60.88096154343393,28.848763378885963
37,0.7127479618432073,0.8230945068989233,0.9573659475737705,0.9550195934198178,0.8722962203314429,0.9033006013355818,0.8376518662975811,0.8407037851235436,0.43792351589896106,0.7735076408761972,0.848744691451616,0.8439851129386859,0,65.58666966616272,25.220029212737494
42,0.7340191669542765,0.8325323050856172,0.9706745058164231,0.967092865866661,0.8958820677308109,0.9185630629210065,0.8594518952941944,0.8660672590053277,0.4521373365910407,0.7997643659781889,0.8843426180056927,0.8848554155306625,0,83.19274151726015,35.281877170054344
69,0.7339903086202479,0.8312798125975427,0.9564394313482919,0.9645986791845762,0.9050085776248518,0.9204702371295056,0.8455949899136591,0.8438410387604572,0.49371914456580446,0.7924517885272176,0.8409132730763605,0.8452040956274616,0,85.93241210893537,33.26973884321262
43,0.6836195731463797,0.8111561576560935,0.9346974507683162,0.9371565106117529,0.8794938914110356,0.9109385743222299,0.822663612079646,0.8205841079820794,0.4647128008961612,0.778395142346011,0.8322807375303571,0.8341407486705568,0,66.82165821107318,26.412551000573167
22,0.6815611167132828,0.7941514933553486,0.9398914394670513,0.9367978032290082,0.863744012818529,0.8971168891321064,0.8155262193863646,0.8116359574573481,0.4326408564803871,0.7531808212942659,0.8301629129551878,0.8286657157320804,0,61.29319116886559,23.79655761702112
54,0.694822513500424,0.8044063281123326,0.9409008695314318,0.9455093439681397,0.8638940077543468,0.8974122143404413,0.8190290089859104,0.8238716291194232,0.4952465127098701,0.7982555609871332,0.8209694875545022,0.8110301389746565,0,63.63200258945014,26.956253831195205
50,0.6887273680856375,0.7989948236066733,0.9550928435240139,0.9577410705490451,0.8814454321155639,0.9052318983795622,0.8520821882740709,0.8482886709725348,0.4635528541538381,0.7892435442079795,0.847233360783685,0.85652616506315,0,66.14926801189375,24.167710745086737
49,0.712155306787659,0.8097880649859561,0.9496405057758988,0.9513413846830221,0.8672864937614726,0.8913212981242037,0.8149771437857011,0.8203625341283826,0.49547457510451803,0.7634151744924643,0.8229371998957266,0.8134689058619509,0,62.806619401568504,26.649634371774244
23,0.6802322637987621,0.7911434955688601,0.9160336592610642,0.9256433697902837,0.8556257873495952,0.8887342919937431,0.8282866779302503,0.8405495252685586,0.47175386249345264,0.7886384740521598,0.8231685781353851,0.8253436460684221,0,61.954196621784774,29.2774950967636
49,0.7105099695724877,0.8205706448890016,0.9665043740108277,0.9665496156927287,0.8788351323422059,0.909071592856019,0.847687339678534,0.8329025717844842,0.44939007918126145,0.7921699669779425,0.8243347084529709,0.8338377969097737,0,69.4298094332751,20.73736607910978
52,0.7007998672409727,0.8125132577242439,0.9598580075796286,0.9566370053594954,0.8455591132570766,0.8741613474459389,0.8242880402477604,0.827796790359049,0.4242163156623551,0.7678508966947323,0.81024383154306,0.8099694861677774,0,56.27553561755253,19.297010278764656
37,0.6476451928625708,0.7791368542110944,0.9067413291031051,0.900785022355703,0.827067400031841,0.8686397968572442,0.7906915770819739,0.799034733800957,0.4159077128648975,0.7487880229597107,0.7803000468591574,0.7904068508810664,0,50.48798329450881,22.13790116780039
44,0.6937701643959423,0.8049756897297109,0.9515654906485159,0.9526511597592265,0.8833060893743304,0.9127652358102785,0.8444800768952615,0.855824756297073,0.4550013692822733,0.7705080162114577,0.8621886203951759,0.8543328843123558,0,71.83716204409977,33.39641443750396
37,0.6727733148762607,0.7975791117894263,0.9422350271033314,0.9404818960091806,0.8461290089024298,0.8837443711168836,0.8343872990407665,0.8256694777814997,0.47371882887810063,0.777454125060094,0.8333213092625329,0.8274352307294732,0,58.468541747510415,23.032521749090293
48,0.6904614322333436,0.7936088141264452,0.9362469881753106,0.9333162813828547,0.8700391740720448,0.8965481674225679,0.8235997060449154,0.8279851264368282,0.4619285669613263,0.7885671838552311,0.8362633180145511,0.8318778360074335,0,57.17642751172053,21.94765259650425
22,0.6885572885390945,0.7921264147336595,0.9119288079431797,0.914524208061215,0.8609680789180093,0.8805555955750517,0.8198349451135613,0.8151286182493058,0.4300163350153706,0.7512714855740462,0.8001229913429595,0.7975819373107155,0,52.39669799996091,21.937359058688426
56,0.711695520475725,0.8234870339591315,0.9778894126128407,0.9789024926722636,0.8840596352896646,0.9025045981123662,0.8684912026974368,0.8582381579279227,0.4829560322616927,0.7971984917986508,0.8464081439923435,0.8488564645550428,0,79.64432668826393,27.150734357037564
16,0.6603292224795204,0.7869828101707778,0.9193667517981412,0.9135314805006858,0.8662990958365885,0.9044877890965097,0.8150058604986988,0.8228407087007771,0.4448444753761477,0.7681896682199973,0.8383425656154694,0.839286029977892,0,51.070560561331256,16.43883170024583
16,0.6742584402040227,0.7897224835480279,0.9405693577246041,0.9374767736699294,0.8560944692547721,0.886329714538613,0.8198772643840224,0.80720091081804,0.4343348252244249,0.7543736411924543,0.8089843847095163,0.8032254407479782,0,55.164075159500925,17.81806629625722
40,0.6896325292949512,0.80505974724621,0.9378738800072124,0.9369232926747296,0.8521279454790847,0.8776831151376712,0.7919410122094899,0.7894385282278265,0.4545606577780147,0.7637283631500189,0.8258869336489706,0.8253006601024415,0,52.13782855783332,16.6302840213195
22,0.6471030077469573,0.7714868853079628,0.9240579359166166,0.9338425680147501,0.8441315087084733,0.8768538712519656,0.8326159508238121,0.830179954142563,0.42958642910536876,0.751326833365976,0.7991246424834274,0.8079472410463372,0,57.95988009240923,22.705918513638068
22,0.6906361017390832,0.8049099434402684,0.9269964473154251,0.9295749200124954,0.8466720221012253,0.8746656695957332,0.8225165629312382,0.8233019569917956,0.46528458569518005,0.7811022614273314,0.8492539022745951,0.8462898250841636,0,54.19263261402303,20.145005125741196
37,0.6714230559775898,0.785323576029861,0.9286888466481718,0.9332079874947882,0.8510607838662616,0.8886056659471173,0.8260348002192648,0.8263536480050315,0.41929469426120647,0.7733229341717084,0.8184800155408604,0.8300637445233741,0,62.04322254374244,27.904078516040006
38,0.6736851826989384,0.7865681291903592,0.907885567885455,0.9051538637307327,0.8358679314138923,0.8740827821820256,0.808105649112284,0.8142441690583356,0.4314587628434453,0.7714027491774188,0.7925137683758823,0.788582184489559,0,48.99328602353711,16.936094521114498
30,0.67135253847785,0.798624451666401,0.9326263681169777,0.9364945171612706,0.8646678754741235,0.893914951254991,0.819607585275183,0.8093191277809727,0.47560276939919593,0.784702834047246,0.8325586020519075,0.8254789922676362,0,61.17555888349374,28.98671701776013
29,0.6752249556757296,0.7926347719798758,0.9136483231437873,0.9157479424329659,0.8387013512482961,0.8775243966797958,0.815447247951948,0.8135354422944393,0.44641872403181304,0.7530797977170413,0.8204955828970587,0.8178423028727678,0,48.50924523648592,17.99501460127263
24,0.6781254308430501,0.798427357498301,0.9493673204419829,0.9505785991625578,0.8094362482155392,0.8548009773988507,0.8187436719043419,0.820174407360565,0.4433709032198486,0.7520686231106154,0.7994161187098849,0.7982759054311619,0,49.64269235222882,15.821353291395672
13,0.7017222276111955,0.8050376638962919,0.9394353080804725,0.9400235795270886,0.8714391196720724,0.901356516254265,0.8444499507937299,0.8459018148691628,0.44651761918344846,0.793162345219233,0.8329873481958935,0.8297228124172511,0,53.96757278050775,18.305086671735236
28,0.6763631021587174,0.7878555570474877,0.9232753032794422,0.921729753025209,0.8390708837598396,0.8790333334891945,0.8013772934979001,0.8055099780866659,0.46660994607587625,0.7697616069757464,0.8269485093396431,0.833007733741382,0,55.379188334348314,23.244267696827286
24,0.6571770232393385,0.7936827339595356,0.9374051223514603,0.9383186323654028,0.84187583218896,0.8753045061012396,0.8256487107899194,0.8261715582174871,0.4765301053155881,0.7703545977337255,0.8138135216823097,0.8133760377018044,0,58.30495007944164,23.231591452249987
33,0.6577979931194193,0.7943280264668351,0.9473989654156343,0.938498851106071,0.8733468692118634,0.8999249784822123,0.8351203053422791,0.8293590915756329,0.4547256582174654,0.7820302695204993,0.8547951904568303,0.8570364406207202,0,80.93600879891935,48.30018523316901
46,0.7056590628776175,0.8230459705552725,0.961411758623619,0.9611642522810567,0.8852886571357669,0.9143246764478504,0.8535374495980752,0.8462896225679708,0.45884569752687177,0.8091941068392416,0.8417022020512299,0.8359328496074919,0,65.67776292677918,24.02485387106604
64,0.7579121098131666,0.8478030781316663,0.9818468750339229,0.9767694739684383,0.877792318976817,0.8989904597808347,0.8713582734471984,0.8625582631995329,0.5110607467557126,0.8068843560821859,0.8595280561865027,0.8668599488468338,0,138.8984003040788,71.1745937762799
30,0.6900736507359296,0.79975566905438,0.931975377768887,0.9332549779711551,0.8611506243259395,0.8915166185109984,0.8307344022073642,0.8288497266507265,0.4459485694715022,0.7856387910257847,0.8448626314128054,0.8436494226103867,0,58.18753025537688,23.590331553604972
36,0.6999799786129247,0.8175223567468269,0.8966738993545754,0.8975115655210946,0.8486798974705693,0.8837405187829418,0.8358599988814113,0.8391334052804268,0.4610712976967972,0.7570127485387247,0.803750747545447,0.8163648653992087,0,48.621213194707806,18.12410094947315
24,0.6975090893458482,0.7965105120195638,0.9418451491611295,0.9347082037504515,0.8626773454268041,0.8927193487134555,0.8261189304156311,0.8313303908100727,0.4861892786338545,0.7711049435300676,0.8477534256700657,0.8439387529642949,0,59.854482942320836,23.125447883395513
27,0.6943651785397454,0.8077352802460895,0.9772131796456457,0.971358906441141,0.8776862963967882,0.9112020338853472,0.8317653285300439,0.8275614091958073,0.4947059868188,0.8014728834368733,0.8601440021068504,0.8591426341544531,0,79.79677493604615,33.432566937009035
20,0.6895294888340038,0.8038078702391019,0.9567308190129165,0.9486010705283581,0.8692499125916913,0.9058776125807207,0.8674740409502503,0.8562362535962614,0.4766184107281678,0.8028731585226997,0.850040356838733,0.8559342364570038,0,56.71643834850596,18.519966269439664
23,0.7417787779726276,0.8397998854599831,0.9677766430881797,0.9678671516551358,0.8960233042984659,0.9218768516366274,0.8623790647445905,0.8636256561084102,0.459303581430113,0.7801499119720121,0.851347353938108,0.8556371356817042,0,83.70891222941032,37.61603298948269
31,0.6859390987697114,0.8018946497038444,0.950653679180634,0.9476723022915677,0.8827979061529381,0.9150038523125283,0.8730094129906897,0.8812789912369735,0.47064791935549355,0.7820692798540885,0.86182692717503,0.8591432925860211,0,63.08144918931445,20.161440843411626
49,0.6991071585397158,0.8150437508160292,0.9726806780868154,0.9724108098745256,0.9160223336316178,0.9335826796665458,0.8662925667257312,0.8643780262175523,0.4894382514992043,0.7758546901651489,0.8564466359160109,0.8584319317257645,0,78.3013497660266,28.897260535290165
28,0.6838758660359476,0.8019859311386919,0.9608179112198814,0.9625153537419053,0.8725314309473039,0.8945272639817409,0.8551742517021632,0.8537576405111215,0.4886308012188304,0.8003700739604406,0.8262224194548992,0.834164597858722,0,58.978172013476915,18.74656796116765
