uncompleted_cases,Resource 5,Resource 6,total_reward,mean_cycle_time,std_cycle_time
4,0.9077926072513989,0.9255906809236453,0,16.06336352256004,11.56118078025178
3,0.9157325400335617,0.9344808187773744,0,16.264024918917595,12.499701312393226
2,0.8978827993443638,0.9161762078802315,0,16.24847544089446,13.002847430737747
2,0.8903390499114243,0.9121816614994099,0,14.307131831284126,12.153003922579598
15,0.9335436697184916,0.9427733204978181,0,21.991986637867793,18.1725176198234
24,0.9171358931495505,0.9346649797994114,0,22.662522934157398,20.92002911285209
4,0.9576000661320412,0.9636332564099086,0,28.2656757559462,23.872931600303314
16,0.8765265006302115,0.9028676457868232,0,15.792864358542031,13.236269877511718
23,0.9200747324541778,0.9307952145983727,0,17.912828870901738,14.341263218398677
2,0.951293196003145,0.9632505672684692,0,35.692213835652474,21.315463480664572
4,0.917377024244525,0.9393502068277814,0,36.20479434821661,29.94979536633402
4,0.931153668774168,0.9421619529726304,0,16.485572401946797,10.501181301760418
4,0.9476385123036729,0.9538954460603781,0,19.534173231309605,12.875830430661235
17,0.9088801250921998,0.9187940271456969,0,15.595292169628177,12.768119008905204
36,0.9518154517636102,0.9559005447920063,0,23.120754613265355,16.77031052585875
3,0.9186915379976148,0.934742991825008,0,19.850500261019363,14.1061289622755
2,0.9557321045599918,0.9658684467855027,0,24.675202966209046,17.644090695702037
3,0.9064724315513524,0.9174799481466076,0,11.511183571964034,7.784956704018937
16,0.9181983339881717,0.9383241219844134,0,19.707073010582395,14.003604545423286
3,0.9027292793484372,0.9268766382809148,0,16.13041265564749,11.859241523447908
6,0.9073565146660907,0.9276056536268202,0,14.073684068759936,10.290283840513004
2,0.9169747864270261,0.933883949553357,0,19.00999905799454,13.320860931278782
11,0.9006855806693231,0.9290222345186354,0,12.695639110249408,8.759682108526132
1,0.9100513162269698,0.9195926761560995,0,12.264025658115372,8.449825466648022
2,0.9247411645807948,0.9474110836695527,0,18.96154090014941,14.096117370835977
31,0.9801430323015508,0.9869158908916217,0,54.09802486845051,30.745588898982145
2,0.9191772521905477,0.9356488207810811,0,16.101087884743862,12.375867495313065
12,0.8765822344222927,0.8956318313619346,0,14.910998921818248,12.27234859496882
24,0.886456656394365,0.913209708055296,0,14.483490357406792,13.69764282889919
6,0.897460235385004,0.9292681911874553,0,12.907745525446432,8.563771820509027
8,0.9042226002278874,0.9281500883235753,0,13.09453465352968,9.296105934132527
3,0.9060722351132865,0.9233948917652777,0,16.476147941191375,14.029208621280205
24,0.9042161989033848,0.9242406489652345,0,11.564182954140412,7.549883951517207
16,0.8992184260523761,0.920233114941312,0,15.198548273588536,12.098402706362307
4,0.9253760653518565,0.9456852984560017,0,19.819043921313042,13.930468786748948
10,0.8775308165572538,0.9012813243932777,0,13.143511201988893,9.208831256233415
31,0.9356662386543241,0.9447794739563087,0,22.8271332163432,15.73954241601444
8,0.9191441334632132,0.9296459391535574,0,17.348493972741647,13.574018884973839
9,0.8760169855374059,0.9035887649455578,0,11.63190277726654,8.661029989010768
3,0.9331808570539685,0.9337688205563558,0,22.141094353433378,18.98184285197906
