uncompleted_cases,Resource 1,Resource 2,Resource 3,Resource 4,Resource 5,Resource 6,Resource 7,Resource 8,Resource 9,Resource 10,Resource 11,Resource 12,total_reward,mean_cycle_time,std_cycle_time
67,0.7484733190793246,0.744821177008192,0.9549176368641047,0.958190837180147,0.8803964464718501,0.9013133598570459,0.8320318123326024,0.828412797934541,0.4636892015893112,0.7298479822170285,0.832145333034997,0.8300268392944614,0,93.14531140439989,36.37745297297297
44,0.781166231191108,0.7814134494153828,0.9881430385340804,0.9874288104739473,0.9381933105322567,0.9512332010134258,0.8696810395084218,0.8703326172511499,0.4787151758124775,0.7719983505301151,0.8516653130936785,0.8460671892771036,0,116.24579433720037,48.449223975528795
63,0.7314497200576914,0.7226480428254318,0.9120331480795985,0.9020426485405314,0.8697897764232508,0.902103254661142,0.8054091089559974,0.7999107494748687,0.4490685021711861,0.7349583279829132,0.8284140962084658,0.82091764189936,0,59.12826452316166,22.06070446104343
29,0.7409023357527863,0.7357416631508051,0.9183237704312042,0.9156188918746612,0.8592593103597481,0.8795880734683568,0.8274867731550261,0.8148098015636503,0.4775995607769433,0.7383709584450487,0.8031472110847586,0.7998739759737128,0,68.6320038199643,26.40713387823342
68,0.7400065390571724,0.7481607992115876,0.9246275491926992,0.9270226911295014,0.8744920965019197,0.8970968442150031,0.8165484721475502,0.8306694184103328,0.4520341665626342,0.7319193108871784,0.8324604448406677,0.8224399157291127,0,69.87956547878024,29.213459074931393
48,0.7691962985020995,0.7736448541199267,0.9406082208024001,0.9432390729875211,0.9114863244790832,0.934540645110397,0.8360754826762422,0.843927886633677,0.48413944377371937,0.7695548548825113,0.8444095755738057,0.8560086320552811,0,86.95560269186443,36.25333309092171
36,0.7500174133742663,0.7439220545736417,0.9230704405736032,0.9177503917816768,0.8924529067497717,0.9098791619486565,0.8314170266038509,0.8266387497039568,0.4745344561461133,0.750559498566549,0.8354464471185402,0.8416866423886111,0,61.634566452215076,16.93837203977462
46,0.7326106317708657,0.7253170647653772,0.9336308677952131,0.9372483286346415,0.8475849215662995,0.8772890646532,0.8303115707344317,0.8262414744041698,0.45275787853320215,0.7506216926189905,0.8058830940668126,0.815861259600274,0,72.51154222156853,24.444621196252985
76,0.7276828474000451,0.7326339554377044,0.9067567381756815,0.9072759319570488,0.8843699896063708,0.9053331015107108,0.8002855563201712,0.8022048982458264,0.4730224690008017,0.713198699012965,0.7967928025162108,0.7919536306321358,0,65.05891643537197,33.36600092588137
26,0.7299086413516752,0.7256824920443427,0.9244375985082571,0.908299700986808,0.9118383621273443,0.9351311035486504,0.8491147489597243,0.8484255346592666,0.47520545625319593,0.7516853058957317,0.8123129776475962,0.8133400402954571,0,76.928052796478,33.0704799913243
23,0.770771959906816,0.761715641492253,0.9652326858308852,0.9630090316890102,0.9081668977879938,0.9314496720950467,0.8555058279178381,0.852423909566216,0.4880531651384599,0.7842234499990446,0.8400163136105446,0.8407629001578607,0,100.37450566439644,46.94340659644184
26,0.7306927435013258,0.7302868861609317,0.9044862525831789,0.9023514901916285,0.886859724516988,0.9080444930652748,0.8218618357258872,0.8184935466873192,0.5048362670240101,0.7423524431765739,0.8197481085414453,0.8190240854557617,0,73.01455637545953,32.84861622370337
44,0.7253821360010713,0.7247982704125732,0.9001994995830801,0.9085595484422805,0.8752905625361375,0.9047001589709831,0.8097350883633475,0.8122540071797233,0.45266440750769654,0.7265187197636681,0.8085004938318189,0.8058549545493252,0,58.822594955551324,18.676389030499887
27,0.7754211488329824,0.7773742692079968,0.9374643275644942,0.9394457612973328,0.9270529788732358,0.9433693706275607,0.8533921556142905,0.8576155325298079,0.504334422628286,0.8118067858721362,0.8226878384028178,0.8261001111604613,0,104.06341761366932,42.72353627072969
19,0.7109949375874264,0.7047282352477504,0.9118132244190352,0.9083239530814675,0.9001077355213333,0.9168867221237573,0.8197169707771506,0.8082295537037693,0.4779584916797034,0.760559004610326,0.8406855879625429,0.8290058474354984,0,61.4890818223645,21.360745970443727
13,0.7355435096575791,0.7269287303958664,0.9395699332976873,0.9332010308563354,0.9054791241550045,0.9290861593433161,0.8504929797291166,0.8491639902140234,0.5079934326646292,0.7668952377301304,0.8498629201039423,0.8417376985986149,0,70.12756102449308,23.48401404571915
26,0.7454576097995144,0.7556125888875534,0.9098623290297059,0.9164679212140542,0.8907316732823829,0.9220736447126429,0.827948964817705,0.8214095899943683,0.493307191504659,0.7363579483415313,0.8110390260367586,0.8087327242938631,0,59.86242916434626,21.937194521832428
28,0.7490283229523333,0.742752367371599,0.9445413889955695,0.9413953145176949,0.8984506512317126,0.9242725577073472,0.850039615212891,0.8423802495954406,0.4741900073486935,0.748264315742714,0.8322318842388753,0.8291889109406647,0,76.79700092128174,27.658634905367318
32,0.7365934325510448,0.7529566741043063,0.9305750007042151,0.9209844069147568,0.8944779584499191,0.9146707189475818,0.8121705856521275,0.8020331071061951,0.4803635239936582,0.7606084623768042,0.8363695955125626,0.8448151388045939,0,75.06530035614657,32.0009729023218
34,0.7478690540629619,0.7596623786145638,0.9328353237084619,0.9396009366081478,0.9073758309965997,0.9287133636689048,0.8664589174023769,0.8596373482056758,0.49203728544297276,0.7511243141409918,0.8367623201342933,0.8347569126469747,0,83.81026333781868,32.83541649821428
54,0.7542891386894751,0.7539077114025671,0.9563641330162848,0.9503238953364135,0.9223187071766582,0.9417607233349891,0.8382546092838904,0.832865923612093,0.4881634092846527,0.7858638179854549,0.8463718684248037,0.8385397959138079,0,89.59461117525167,31.45688317300226
44,0.7473296011346598,0.7434662486480019,0.9389873578132001,0.9392872954225074,0.890013185255579,0.9091381546707911,0.8023167369553276,0.809224736703947,0.5005596897360218,0.7460762768611845,0.8408487115718268,0.8318506959971385,0,79.82401329766896,29.9259249649084
16,0.7406173078706055,0.7312208618827235,0.9355041473367981,0.9387116052958985,0.8908504303129122,0.9077610315491329,0.810468019120667,0.8261344357400885,0.47188638174936587,0.7508871329874056,0.8177717028113276,0.8235866163070785,0,72.41190231905907,22.97389472481684
64,0.7683510264101886,0.7705726175966446,0.9756169923678799,0.9817282687779394,0.9213977488040617,0.9343379434723244,0.8642351438280506,0.8569347654933994,0.5032442949655215,0.7669102642650496,0.8623321671717242,0.8693423069538597,0,92.17528298179008,29.647034731644915
49,0.7337804866024019,0.7256460939458246,0.9119718640155701,0.9118331657210352,0.8698609439543323,0.8958935099225431,0.8280398164595568,0.8283345770187703,0.4349716615575914,0.7354978721996436,0.7982118379412217,0.8057908242589876,0,67.04993192609217,29.438327713330093
77,0.7173330557163469,0.7177856394020721,0.9282218470673872,0.9304231165513179,0.8729533606683381,0.9021798730588158,0.8071541632614463,0.8089433098252655,0.5023299250397218,0.722583985777298,0.8073916946838072,0.8126211051328831,0,69.73042332456461,31.653468185882225
47,0.7672232499650777,0.7533006379601395,0.9197814444966067,0.919341107884869,0.9392452047302375,0.9530497243540976,0.8483340778199756,0.8473241116073307,0.46372928495457544,0.746655130731815,0.8365412282322241,0.8244091649730774,0,81.48677860348079,28.642738848286754
18,0.7790212083868678,0.7812341943124317,0.9357455790052228,0.9415134910655771,0.9003360217004492,0.9266786517102724,0.8672177734670004,0.8688471637420895,0.5141550544386386,0.7918765067140222,0.8528150034883889,0.8504671107577506,0,88.63640687682093,33.90031714224523
