uncompleted_cases,Resource 7,Resource 8,total_reward,mean_cycle_time,std_cycle_time
1,0.860623145391638,0.8542368726696613,0,17.210351468118194,14.786989061594962
1,0.833584299293481,0.8329055169904562,0,10.804405599840996,9.214766663522466
22,0.9107631686721462,0.9093731230779063,0,22.631096077652536,16.71963164021581
24,0.871530903949967,0.8670459557599366,0,16.536154924820803,13.575308112707505
22,0.8447169908395225,0.8475664717578404,0,13.041636228037259,10.663334674417055
15,0.8307061869205709,0.8289616782406112,0,12.283618040008367,10.99741263795444
13,0.847952702608419,0.8419661841792525,0,15.068369890125718,14.987411863491426
3,0.8356034360025838,0.8289404268704036,0,13.828460650965475,14.48084912913629
10,0.8533130751212963,0.8474493441281497,0,15.43304462208749,15.555386058631925
1,0.8554111244105148,0.8474122807532216,0,17.645764776496137,18.700220784140363
0,0.8272484012967327,0.8177708310879738,0,11.228500583696446,9.879070190008926
5,0.8624147880730725,0.8678710479980587,0,17.310367501362826,16.07755615361521
8,0.8630058967375933,0.846627538008133,0,14.826200336095644,13.164317383472563
2,0.8588226643242212,0.8552249578828267,0,13.311806637935092,10.904356725073702
10,0.8681174948103945,0.8644948280355397,0,15.271406972190997,13.38264078508683
5,0.867913083021992,0.8614384694257411,0,14.19103045890879,10.963350913701024
24,0.8155072748395438,0.8089588349656059,0,12.280199523339043,11.353395708618828
18,0.8606905100316999,0.860378284151655,0,15.236312440795786,13.170314702031797
2,0.8414610361872191,0.8415097165513332,0,11.59357374037428,9.474725122699995
4,0.8437209502206011,0.8337390673718678,0,14.518657166955501,14.06778630407193
9,0.8490378120457802,0.8470740066397909,0,16.477377742473948,18.4204712709613
4,0.8778975310252707,0.8761366505328966,0,16.13554081858023,15.487691508287606
14,0.863907961242117,0.8646858767271742,0,11.42620490751441,8.631615792995822
9,0.8727209824945674,0.8642915245924588,0,14.059516297218627,12.109377501901369
9,0.7939607847847442,0.7957518897342412,0,9.01765767946126,7.599092889769245
11,0.8158372997906961,0.8185440194356373,0,10.887293342032063,9.66715526071383
1,0.8477701817592906,0.8497901137715911,0,17.56090350908678,17.64847844860331
15,0.8382964922326697,0.8274366172269767,0,12.168687568143556,11.65986958486499
27,0.8603556922680003,0.8430555216388073,0,14.72716984718552,13.287826672873043
11,0.875910117428315,0.878499692536266,0,15.420244831742004,12.480941457363212
8,0.8652183028388978,0.8558162958044113,0,17.270272777388097,17.19558167785675
1,0.8521989851087272,0.8503563902275942,0,18.265056325462705,18.290057450725264
6,0.851091529894832,0.8374840646156814,0,21.197656414072082,26.071167995128647
2,0.8626625297035961,0.8619464688373337,0,12.22441919202208,9.859404234746306
0,0.9002197567815979,0.8971542640248171,0,18.554790537415563,13.448802045277642
4,0.8554065440731241,0.8569026003990652,0,13.435005592036038,10.861860998045259
1,0.847994899032342,0.8443790449257307,0,11.861278941898728,9.992050418831106
2,0.8531199520951481,0.84633738896448,0,11.141290891257862,10.168426056706139
24,0.8472804495132236,0.8382485754694268,0,15.566233687083376,15.653703014134148
16,0.8746610783742356,0.8682418083056423,0,18.303531159448987,17.332404136086502
9,0.8803809268488105,0.8716160666631395,0,22.415041496599695,20.00203917291967
9,0.8445863483836725,0.8387121339929677,0,13.233942840774343,12.007089948018164
2,0.8641530413439261,0.8523975830577396,0,12.606451513696053,9.946742461800238
2,0.8712033689897024,0.8711660630012761,0,25.018303432921478,26.72148282978369
3,0.8207727268790784,0.815830303117936,0,12.598082897548126,10.829062431443639
8,0.8665929975648574,0.8651061331209394,0,15.59176883521178,13.940833888776552
18,0.8618197334547602,0.854005756210389,0,15.307161127958992,14.693263825637446
10,0.8798531505775069,0.8726742633278233,0,16.055732534972293,13.575948347702024
7,0.8236060647031445,0.8137237602475389,0,11.383197384656023,10.064054849453502
2,0.8407010273897991,0.8336070351715636,0,15.236248346999561,15.565808504569521
4,0.8411193536197358,0.8308407242084177,0,11.769362034897831,10.100378918676576
36,0.8442999216047646,0.8446943902998221,0,13.887823400721475,14.620734908385245
8,0.8459198268670652,0.8358863172029054,0,15.427481676945531,15.03558890275831
2,0.8899171525455873,0.883735832403092,0,29.404740539220075,33.28660345988281
23,0.8608137693948391,0.8524575048969376,0,17.817611039709426,14.857816492050764
12,0.844952650805211,0.8376702800302314,0,12.454556666175163,10.353917347012528
1,0.8169846933576916,0.8082187624083018,0,10.501794976024726,8.23693877055224
4,0.8323646634302486,0.8353430970640182,0,12.136285051754024,10.066709772422673
4,0.8689771000363071,0.8621514863632292,0,14.270051808915895,11.152844998423276
27,0.8757813186339461,0.8665501150807475,0,19.806954356872644,16.752907356309983
2,0.8575458756006159,0.8569500814364106,0,15.555596330363418,14.740743086209449
13,0.8248829181377212,0.8214190029425484,0,11.703622644794468,11.448783179694262
1,0.8744384461549889,0.8741025826234728,0,14.175599812556081,11.520982305532781
4,0.8223590006560313,0.8124544062067437,0,11.76867435310085,11.472156297538191
8,0.8625630818456611,0.8599103229920171,0,16.82590291527766,15.332982965581161
4,0.8552076456736591,0.8625493993515511,0,19.649888500339046,25.56261679038166
1,0.822331739602774,0.8137029627053913,0,13.77740926327812,12.919600562343877
16,0.8656268113836819,0.8596230272472632,0,17.7010255029798,18.603702730615286
8,0.8704722342653569,0.8713774389864813,0,19.978035304639317,18.724511638448053
