uncompleted_cases,Resource 9,Resource 10,total_reward,mean_cycle_time,std_cycle_time
2,0.42785114193748325,0.8361211806220253,0,7.257621509798192,8.734011514426044
1,0.4550205894431927,0.8172439811980862,0,6.756890781837639,7.584798570840566
6,0.43110070347172025,0.8207036200331882,0,7.74477169088341,10.557736055652224
3,0.4330902135597649,0.8370126516351355,0,8.548163931147473,11.485731540386253
2,0.4720800608590126,0.845064096974096,0,7.305741829042952,7.654255124319339
1,0.4363328533221528,0.8114332448687259,0,7.211422922435763,8.283045294198086
2,0.42577571196250436,0.8045417747451941,0,6.790349354134047,10.449148468357015
4,0.4448965231670305,0.8366293942510072,0,8.875513889106555,12.45980542882718
4,0.43015717429070227,0.8079057331644572,0,6.741213797184344,7.998147830399699
1,0.4495863256992256,0.8234399571940628,0,7.1659480872631995,9.063846211112768
4,0.46728572982453825,0.8333984647097381,0,7.122571104690453,7.871014688350105
1,0.45249532031542106,0.830376367157472,0,7.603583550095098,9.561929080996427
1,0.4494924623928175,0.8340745692470718,0,8.392531822330792,11.802962804696232
0,0.42107711543873083,0.8109909475007706,0,6.441963763065467,6.848168091198816
1,0.4368381523841123,0.8061037085578817,0,6.844806145908867,8.752054567276165
9,0.41777022942732056,0.8091751744989913,0,7.709160993746194,10.113241394767313
0,0.47089555658691234,0.8222890053218818,0,7.142428577105451,7.991324886287378
10,0.4140539921939293,0.8291049086769956,0,7.7551514244190525,10.509774025671202
1,0.4165930683580796,0.798715932989255,0,6.926783517018055,8.32562107111041
5,0.46423524929097637,0.8376818805522029,0,7.511912761656983,8.641584592857882
9,0.4475057095593461,0.8005105212696304,0,6.800768060041903,8.389717929900167
3,0.4656853446500377,0.8387974321522337,0,8.485881482996067,10.45434593228091
6,0.43867506655667665,0.8243547639594313,0,6.894124161616198,7.498594243635098
2,0.39278641381525126,0.7910394524317916,0,5.988600961874987,6.99648466623546
3,0.43419096514225386,0.8240891349381427,0,7.018828000659145,7.7467859597776645
1,0.42415449437014524,0.780573568225969,0,6.44418885193236,8.68105180884908
8,0.44859290557431886,0.822709769318874,0,6.945684259853539,7.545547065548948
10,0.4366576683657635,0.8484192194398953,0,7.968565286672492,10.088305554714358
2,0.44177582278376815,0.7877469897321655,0,7.95072621608134,11.970291134187413
5,0.4464229651198486,0.8188207761567771,0,7.203016234186441,8.887501036119017
7,0.4238782413490435,0.8208824509987799,0,7.623938848832607,9.158568215240702
8,0.42223861142906305,0.8067255854831342,0,6.087390888886011,6.286494808526694
6,0.4241183159583827,0.7910329301634201,0,5.91497571318899,6.366518815755221
1,0.45504628938149955,0.8144338671767379,0,7.985375399545207,11.561559278407627
1,0.42413268024927375,0.8017153754230142,0,7.995082438513001,10.4266050784569
1,0.433299937232445,0.8087980144625284,0,8.56020496709187,12.630594322026262
2,0.427807639976867,0.7900260778332497,0,6.453807593248984,7.702806003041186
14,0.46991922497138494,0.8367192149250754,0,8.418418935920371,9.964389868423112
0,0.43885411258327567,0.81728516617747,0,6.363537937011466,6.681584351213833
2,0.40526360042715726,0.7890593084314066,0,6.344506312637721,7.385561819638754
5,0.4551016019847727,0.837511019238198,0,8.157606638156228,9.296027607376404
7,0.4072962234406699,0.8301874979499496,0,7.734936873944844,10.216018885901137
4,0.42592178258761215,0.8223178776929136,0,6.488417234592093,6.462778118034958
5,0.44384897070059903,0.8017715654620844,0,6.138562648515128,6.795539983770555
10,0.40641417413728864,0.7710128427302613,0,5.7505557978073485,6.709438766791671
3,0.4469904480521066,0.8152770944825973,0,7.210333813042776,9.09983529634691
6,0.4281391240423236,0.814184439747863,0,7.208047267512908,8.260234966086777
2,0.48626429941781096,0.8592918968834677,0,9.34825715665333,11.641175141334195
1,0.44145914842755246,0.7997855161542674,0,6.190806072863111,7.235185300803942
8,0.42669082716766715,0.8127285828358859,0,6.964928953649929,8.278878576627086
2,0.4739395409165794,0.8381104080383982,0,8.4590342321687,10.417180474564447
6,0.47317983236793004,0.8359172154883249,0,9.491550532304917,13.490837176483744
0,0.46150199114710766,0.8087019408768668,0,7.463820023176462,9.664765744886042
1,0.4348844409922389,0.8299691683320458,0,8.414501813159879,10.067386965587396
4,0.44180545401542287,0.8209755077294598,0,7.619501109482926,9.887577207029182
3,0.4192449558873073,0.792913419230307,0,7.4174885174877545,9.609030015363384
0,0.4316912681635106,0.8144977019226611,0,7.136204921987719,8.88649637988562
0,0.48597018970058686,0.8559052243304129,0,9.436775411060724,12.005826320126944
3,0.43668160013077595,0.8137823465885008,0,6.851892562869266,7.831984555600827
2,0.44338921626255734,0.8259442302414798,0,7.45812316134254,8.611609283280105
0,0.4171250672010735,0.7842729501808561,0,5.858666927588754,5.956134965128725
1,0.4397041990763176,0.8095392967589432,0,6.8245661714318,7.918045385654841
3,0.4010496489290589,0.7837694102546455,0,6.758416548003306,8.521390111264198
3,0.3971056150880416,0.7875869296746555,0,5.98704389398981,7.124100418723269
8,0.4437181601142954,0.8235961269044284,0,6.502762656451873,7.1951032828272
4,0.44495195484330013,0.7894962480417749,0,6.825475968923484,8.62992930946869
4,0.46939587559491963,0.8406368546015334,0,7.733263421606089,9.104694661007747
1,0.45388418444661327,0.8085569271987717,0,6.268515725850856,7.728801480744696
4,0.4102646288515202,0.7882416212790937,0,6.017395425242289,6.8075164901256
2,0.4358790709947207,0.8115088616654071,0,7.004383539024769,9.041666143018142
1,0.42956110501714767,0.801028523490432,0,6.8697379472476054,8.30683165723603
5,0.43663393635135433,0.7975761658964414,0,7.193567774879736,9.21842880357893
4,0.4298725954914999,0.8194925808656166,0,6.568998724171999,7.1209185707352285
2,0.45714368141258727,0.8298733096903976,0,7.380893099664958,8.756029376134304
8,0.4424434716794098,0.8094088532807358,0,6.245701353740367,7.277552727766402
11,0.41514001716199034,0.8031716668641743,0,8.304588130284209,10.632813893590473
6,0.41345112746485874,0.7845064780798207,0,7.3641560054346415,9.263744222255344
4,0.452361009480157,0.8271556258927066,0,11.83140504512622,18.680905753200715
3,0.4512020337977882,0.8253442963771231,0,7.373053588806848,8.575568126345017
1,0.45412240545442717,0.8425062213838673,0,8.502473665072689,11.410351247609324
1,0.45257571438133093,0.8288786501819732,0,9.840977139229107,13.758016448348982
2,0.3906280612547335,0.7919926524824332,0,5.9600886313395725,6.430738271643285
10,0.4334626300475943,0.8177034232787097,0,8.634970059195012,13.515153149879017
5,0.43212807956145943,0.811436865666407,0,6.3485676153662824,6.5585641588269
7,0.48460069717138604,0.8337117314258343,0,7.57343060418591,8.058693515502398
0,0.40829565859734684,0.791095523182962,0,6.914359131762416,8.329191419965888
0,0.4391579222126176,0.8257581775773919,0,7.047260022067903,8.315772595589555
1,0.4315446482098868,0.8070993009453618,0,7.289202446885772,8.69254347106306
1,0.4528521155932116,0.8120848358813763,0,7.5591210626490835,9.275815274087583
2,0.43296768873446717,0.804890339610486,0,7.856900606826402,11.380531497113637
15,0.40872861183696096,0.7983379044988186,0,6.5552285430275745,7.381863484238283
3,0.45390163234772024,0.8244217747894872,0,7.119314208239884,8.439939066370087
1,0.45714288817950355,0.8236212051868453,0,6.830346129662015,7.254900816756427
1,0.44897127985808993,0.8315299810702188,0,10.391419143335582,14.388343301139964
3,0.40516999569068546,0.8147986676401983,0,6.832464810625662,7.982387998140453
7,0.43672615678094573,0.8214255354892032,0,8.097668842353364,9.8487528934969
1,0.46505518175634125,0.8481296728419888,0,8.615486269299538,9.988223882403767
3,0.40840675310208957,0.8120106953978605,0,7.648758073413481,9.340642902635269
4,0.40376746637053856,0.7938024532972904,0,6.19128686456133,6.572631845440231
11,0.43119683705190365,0.7974749505107409,0,6.818064269177925,8.284562553872325
