uncompleted_cases,Resource 5,Resource 6,total_reward,mean_cycle_time,std_cycle_time
2,0.9126877364033132,0.8799911237174507,0,22.50263360647044,20.05184300748909
24,0.9179532297190117,0.8987463142086721,0,26.443232497763578,22.192229801457845
9,0.9114935268628135,0.8844506545273065,0,25.50628182743736,26.003631423638424
19,0.9041003559935651,0.870206897578632,0,22.510451084554724,21.889328912039236
8,0.9584983899563082,0.941806104547247,0,49.62102514584715,40.49897759812082
42,0.9430289547060174,0.9257063306381708,0,31.493971275530082,23.092195992798224
2,0.9484467480296078,0.9256304140328422,0,32.09835144088591,24.408683153130802
7,0.9260607321837404,0.9052156138315646,0,47.32427532830435,40.12038576554788
6,0.8992377101404476,0.8635852957376797,0,24.500672841685102,24.093911274680654
9,0.9376605634486077,0.9257551813330892,0,32.72916457387756,29.11024320885219
11,0.9083536292402714,0.8885585556547425,0,23.762977210113633,22.62455598888276
1,0.9393698843767601,0.9244788062433836,0,28.575102671666933,23.918511055504737
3,0.9047295277680587,0.8783292248817972,0,25.88262761110891,23.414586993135835
11,0.926560965416977,0.8988548809249709,0,22.01836467286881,20.04438739456763
70,0.9003066568847052,0.8675701534308029,0,34.63197655853891,41.138868138023064
10,0.9029561670039762,0.8661115906129071,0,19.503993531009286,17.415299620026765
35,0.931259563066163,0.9249339254604609,0,32.106401160730805,26.213386398461292
10,0.9308676552594664,0.9097360829182866,0,29.217793926423433,28.425792952948168
0,0.9032254924521023,0.877930558805647,0,18.404883042894046,15.508404601767063
27,0.9342677980189655,0.9137035081939124,0,23.360138823630702,19.538726035924586
11,0.9364559545515078,0.9177777171794003,0,31.216044828699033,28.184889894351073
2,0.9462259058113978,0.930453125876949,0,36.164167718326546,32.431040101118704
3,0.8746212719138523,0.8357008751081961,0,15.419520090568406,13.319587414242262
17,0.888033699143864,0.8566583564456444,0,19.73155678294359,19.147178592510304
104,0.976435008204901,0.9693197276918619,0,36.417745964339254,24.56881637191455
2,0.9310982510195048,0.9144946756635925,0,26.17528670350562,24.180129048285128
14,0.9611182820123698,0.9473895799221853,0,41.39381899674663,27.473659412594117
56,0.9131756343063263,0.8870294527526094,0,32.34972186014178,31.558488611716793
1,0.9134551046456297,0.8990958011269263,0,19.75602383891658,16.057764748764974
5,0.9093379325158653,0.8899589068744286,0,17.40815502488788,13.271413826190667
17,0.9287400834110268,0.9051500442338068,0,23.357975076747778,18.80604691645587
4,0.9489654523500171,0.9282056075634657,0,27.456764949409706,18.554312201410884
8,0.9355864922349459,0.914950239289628,0,23.530502436685374,20.143497654855075
3,0.9335021859414706,0.913166314119299,0,38.72437785126445,35.33273308741524
2,0.9121584673477353,0.8874518487522691,0,27.44224924947411,22.366572262236428
2,0.9228563948414142,0.8988215390709116,0,23.636972483634306,20.442496544538194
20,0.893747866935646,0.8723174620683843,0,28.691052014537135,28.368383907778007
29,0.9306909776180393,0.9060351989762634,0,29.973658180204236,24.422873657124466
13,0.9331017108376829,0.9184883711037719,0,25.701119592330286,21.52455625791117
27,0.9438660496284147,0.9319511076895874,0,34.502813308853504,33.091825153889
34,0.9383945107296183,0.92452550431196,0,25.470279478237277,17.861384831956396
9,0.899373342524266,0.8736394765319334,0,19.999941188130617,18.602276987215355
13,0.9191585449803038,0.895619695950462,0,21.666722159119665,18.05976924949037
6,0.9167996603244428,0.8960780547146465,0,19.640237277692354,14.210609939831965
6,0.9451569705810183,0.9320748842032599,0,21.99329882839854,16.866799998208005
6,0.9393558916698528,0.913579568104238,0,29.28968410744371,29.241650526665254
5,0.9402584947080964,0.9117591910123675,0,27.49259393048124,21.892772295267513
10,0.9028812359640775,0.8743206919759888,0,18.15312557331718,13.413373146463941
29,0.9506230575207113,0.9358529672464326,0,26.350043192765924,18.322083116285693
6,0.8925123136225589,0.8541786044547689,0,18.943785788109427,16.719076271251005
7,0.9181670035012895,0.9064231460884484,0,24.50868154290617,24.309050270362658
42,0.9260720258678191,0.8941813806160351,0,30.033790311570815,28.229616668066633
0,0.9371051875385527,0.917943099366828,0,29.82213986029489,24.55813429898959
12,0.95545104839861,0.9432203949056107,0,36.85005464788619,30.59116633511139
7,0.9339831262695599,0.9050913545649287,0,35.611617496270824,25.007018339599814
14,0.898429715857158,0.8792876299500364,0,19.29499639702307,16.85736215617484
12,0.9204026882323387,0.9000760660897485,0,20.233127270728165,16.412435605508772
67,0.935325501113929,0.9148365610590378,0,33.59663291533212,36.12352091389073
8,0.9134767744325359,0.8947736140356674,0,28.389352354690004,29.1205604491047
8,0.9183061446569185,0.8948277967575481,0,17.233867717400205,12.837919922042712
35,0.904131187312498,0.879711147431861,0,23.38598612771319,24.14042488144306
23,0.9251643748595038,0.9166397645809071,0,21.421178270569555,14.994501424334755
7,0.905301131311238,0.8708569937512438,0,21.537869795842056,22.17366651901709
10,0.902695932536325,0.8786863657259104,0,20.719420473416534,19.81884531316926
5,0.8893658069420591,0.8552689308582773,0,23.63496578673135,25.653023709243193
2,0.9104731444775389,0.8923720792734062,0,21.48783249033231,19.280208399943813
