uncompleted_cases,Resource 1,Resource 2,Resource 3,Resource 4,Resource 5,Resource 6,Resource 7,Resource 8,Resource 9,Resource 10,Resource 11,Resource 12,total_reward,mean_cycle_time,std_cycle_time
32,0.7286061149069186,0.7259755380646751,0.924366554471261,0.9368311441758133,0.8945036994347453,0.9126249143632338,0.8290488315893179,0.8253566857707206,0.49360131569531424,0.7442542133404708,0.8379883197570256,0.8290225898553703,0,58.87854921218169,20.121788951848945
26,0.7425360657037853,0.7261674563110353,0.9443798634811641,0.9383228440403555,0.8837457746096781,0.911675836075312,0.8263330132195471,0.8401569923826606,0.49049896288897143,0.7454927760270766,0.8477481122879741,0.8461304295547172,0,73.03172827947814,34.211496299645404
31,0.7211398801176693,0.7274374587879663,0.9257421439880386,0.9184446328365898,0.8967752370505554,0.9154134359012711,0.8308869159427396,0.8379527051585597,0.48039336612998407,0.7438236167380913,0.8374200731784612,0.8371011673516762,0,60.30884721785674,26.97383898227484
25,0.7488599798403854,0.7415185285690531,0.9437004346477921,0.9357351635909316,0.9203708938727766,0.9464017997327182,0.8562543146377247,0.8494749171855649,0.49595618140358666,0.7404165285586122,0.8450233888671072,0.8472011789061209,0,58.14071047090249,20.476304924967202
13,0.7311575507983202,0.7398780893541781,0.9176876875370564,0.9184813126156017,0.8852187934723408,0.9061210645223644,0.836363911775226,0.8326830054445896,0.4949053563756086,0.7680950514024427,0.8110402407254739,0.8148443529342427,0,50.66653578316931,19.36603696502892
55,0.7662172359652542,0.7743905793197375,0.9689642820868336,0.9700915863893766,0.9200334773585679,0.9298330926166478,0.8216572921801313,0.8458744709200778,0.5037450187702184,0.8035423882571364,0.8395266129386153,0.8398437702661038,0,94.52259772037351,40.017080522761695
37,0.756893191524465,0.748203716549321,0.9309573568136693,0.9287092838826148,0.8856814707059794,0.9182829094871328,0.8427793777110443,0.8340188956136104,0.47742742711238845,0.736162015577212,0.8600859269595994,0.8556579470493014,0,57.39893864718957,21.88065264378369
26,0.730599783254042,0.7268199954484308,0.9154016179305602,0.9103631530270037,0.8748644398672092,0.9058347815778228,0.8129004918198378,0.8106171786174662,0.4610846108128704,0.7168386608974214,0.8040383885275293,0.8001358157502242,0,48.88717436944596,15.090296601368745
17,0.7430360595648303,0.7464068928099923,0.941323056522841,0.9453108778511742,0.9205190925037654,0.9367584240251601,0.8617145366357652,0.8604465853404132,0.48691396056053166,0.7679957860199111,0.8536933491692796,0.8619516937447972,0,69.73262196649291,24.144039605694807
15,0.710081669353839,0.7068234520708887,0.894335838555386,0.8973266065201029,0.8544404837631989,0.8758144090828431,0.7832825503748131,0.7932990674249466,0.4843834844994524,0.7105958328934092,0.7848305454867475,0.7726905137978685,0,51.138604721497614,24.524461653088434
